title_name,title_number,offering_start_date,genre,medal,pred_type,2023-01-01,2023-02-01,2023-03-01,2023-04-01,2023-05-01,2023-06-01,2023-07-01,2023-08-01,2023-09-01,2023-10-01,2023-11-01,2023-12-01,2024-01-01,2024-02-01,2024-03-01,2024-04-01,2024-05-01,2024-06-01,2024-07-01,2024-08-01,2024-09-01,2024-10-01,2024-11-01,2024-12-01,2025-01-01,2025-02-01,2025-03-01,2025-04-01,2025-05-01,2025-06-01,2025-07-01,2025-08-01,2025-09-01,2025-10-01,2025-11-01,2025-12-01,2026-01-01,2026-02-01,2026-03-01,2026-04-01,2026-05-01,2026-06-01,2026-07-01,2026-08-01,2026-09-01,2026-10-01,2026-11-01,2026-12-01,2027-01-01,2027-02-01,2027-03-01,2027-04-01,2027-05-01,2027-06-01,2027-07-01,2027-08-01,2027-09-01,2027-10-01,2027-11-01,2027-12-01,2028-01-01,2028-02-01,2028-03-01,2028-04-01,2028-05-01,2028-06-01,2028-07-01,2028-08-01,2028-09-01,2028-10-01,2028-11-01,2028-12-01,2029-01-01,2029-02-01,2029-03-01,2029-04-01,2029-05-01,2029-06-01,2029-07-01,2029-08-01,2029-09-01,2029-10-01,2029-11-01,2029-12-01,2030-01-01,2030-02-01,2030-03-01,2030-04-01
Unnamed Documentary Silver,1917.0,2028-11-01,other,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0013008817863119856,-0.00020106928678143872,-0.00012404994557345004,-0.00010768699356761201,-0.00011506322940187451,,,,,,,,,,,,,
Unnamed Documentary Silver,1918.0,2028-01-01,other,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.001312200897348254,-0.00018540007781165836,-0.00012453301057937705,-0.00011539102371699742,-0.00011122623218007413,,,,,,,,,,,,,,,,,,,,,,,
Unnamed Documentary Silver,1919.0,2028-12-01,other,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.001312200897348254,-0.0001940562881789581,-0.00011200673750267008,-0.00011926108642640467,-0.00011122623218007413,,,,,,,,,,,,
Unnamed Documentary Silver,1920.0,2028-06-01,other,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0013008817863119856,-0.00020106928678143872,-0.00012404994557345004,-0.00011536077931566657,-0.00010738944365381995,,,,,,,,,,,,,,,,,,
Unnamed Documentary Silver,1921.0,2028-07-01,other,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.001312200897348254,-0.0001940562881789581,-0.00011974383313966237,-0.00011919737695189273,-0.0001035528460175938,,,,,,,,,,,,,,,,,
Unnamed Documentary Silver,2022.0,2029-10-01,other,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.001312200897348254,-0.0001897501757451704,-0.00012404994557345004,-0.00011919737695189273,-0.0001035528460175938,,
Unnamed Documentary Silver,2023.0,2029-02-01,other,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.001276084048566037,-0.00021711874035535418,-0.00012118775901038084,-0.00011929746430271445,-0.00011506322940187451,,,,,,,,,,
Unnamed Documentary Silver,2024.0,2029-11-01,other,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0013008817863119856,-0.00020106928678143872,-0.00012404994557345004,-0.00010768699356761201,-0.00011506322940187451,
Unnamed Documentary Silver,2025.0,2029-01-01,other,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.001312200897348254,-0.00018100189157313717,-0.00012506113410849098,-0.00011542408920460429,-0.00011506322940187451,,,,,,,,,,,
Unnamed Documentary Silver,2026.0,2029-12-01,other,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.001312200897348254,-0.0001940562881789581,-0.00011200673750267008,-0.00011926108642640467,-0.00011122623218007413
Unnamed Documentary Silver,2027.0,2029-06-01,other,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0013008817863119856,-0.00020106928678143872,-0.00012404994557345004,-0.00011536077931566657,-0.00010738944365381995,,,,,,
Unnamed Documentary Silver,2028.0,2029-07-01,other,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.001312200897348254,-0.0001940562881789581,-0.00011974383313966237,-0.00011919737695189273,-0.0001035528460175938,,,,,
Unnamed Docuseries Bronze,1638.0,2025-06-01,other,Bronze,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unnamed Docuseries Bronze,1639.0,2025-07-01,other,Bronze,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unnamed Docuseries Bronze,1640.0,2025-05-01,other,Bronze,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unnamed Docuseries Bronze,1641.0,2025-08-01,other,Bronze,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unnamed Docuseries Bronze,1732.0,2026-12-01,other,Bronze,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unnamed Docuseries Bronze,1733.0,2026-06-01,other,Bronze,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unnamed Docuseries Bronze,1734.0,2026-07-01,other,Bronze,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unnamed Docuseries Bronze,1735.0,2026-05-01,other,Bronze,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unnamed Docuseries Bronze,1835.0,2027-06-01,other,Bronze,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unnamed Docuseries Bronze,1836.0,2027-07-01,other,Bronze,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unnamed Docuseries Bronze,1837.0,2027-05-01,other,Bronze,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unnamed Docuseries Bronze,1838.0,2027-08-01,other,Bronze,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unnamed Docuseries Bronze,1941.0,2028-06-01,other,Bronze,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
Unnamed Docuseries Bronze,1942.0,2028-07-01,other,Bronze,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
Unnamed Docuseries Bronze,1943.0,2028-05-01,other,Bronze,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
Unnamed Docuseries Bronze,1944.0,2028-08-01,other,Bronze,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
Unnamed Docuseries Bronze,2048.0,2029-06-01,other,Bronze,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,
Unnamed Docuseries Bronze,2049.0,2029-07-01,other,Bronze,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,
Unnamed Docuseries Bronze,2050.0,2029-05-01,other,Bronze,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,
Unnamed Docuseries Bronze,2051.0,2029-08-01,other,Bronze,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,
Unnamed Docuseries Gold,1629.0,2025-08-01,other,Gold,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0020978393834665656,-0.0008561183053115257,-0.00045581776522288925,-0.0002926356151159734,-0.0002253204741422375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unnamed Docuseries Gold,1630.0,2025-04-01,other,Gold,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.002055959856303757,-0.0008979978324743344,-0.0004443758912958933,-0.0003040774890429694,-0.0002253204741422375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unnamed Docuseries Gold,1724.0,2026-08-01,other,Gold,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0020978393834665656,-0.0008561183053115257,-0.00045581776522288925,-0.0002926356151159734,-0.0002253204741422375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unnamed Docuseries Gold,1725.0,2026-04-01,other,Gold,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.002055959856303757,-0.0008979978324743344,-0.0004443758912958933,-0.0003040774890429694,-0.0002253204741422375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unnamed Docuseries Gold,1826.0,2027-08-01,other,Gold,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0020978393834665656,-0.0008561183053115257,-0.00045581776522288925,-0.0002926356151159734,-0.0002253204741422375,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unnamed Docuseries Gold,1827.0,2027-04-01,other,Gold,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.002055959856303757,-0.0008979978324743344,-0.0004443758912958933,-0.0003040774890429694,-0.0002253204741422375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unnamed Docuseries Gold,1932.0,2028-08-01,other,Gold,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0020978393834665656,-0.0008561183053115257,-0.00045581776522288925,-0.0002926356151159734,-0.0002253204741422375,,,,,,,,,,,,,,,,
Unnamed Docuseries Gold,1933.0,2028-04-01,other,Gold,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.002055959856303757,-0.0008979978324743344,-0.0004443758912958933,-0.0003040774890429694,-0.0002253204741422375,,,,,,,,,,,,,,,,,,,,
Unnamed Docuseries Gold,2039.0,2029-08-01,other,Gold,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0020978393834665656,-0.0008561183053115257,-0.00045581776522288925,-0.0002926356151159734,-0.0002253204741422375,,,,
Unnamed Docuseries Gold,2040.0,2029-04-01,other,Gold,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.002055959856303757,-0.0008979978324743344,-0.0004443758912958933,-0.0003040774890429694,-0.0002253204741422375,,,,,,,,
Unnamed Docuseries Platinum,1626.0,2025-06-01,comedy,Platinum,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.003676599592071821,-0.0016058574560362062,-0.0008151226321560844,-0.0005233098204044484,-0.0004029325576454183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unnamed Docuseries Platinum,1627.0,2025-07-01,comedy,Platinum,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0037514912549663293,-0.0015653333139741725,-0.0007807551113236099,-0.0005386459511603765,-0.0003875964268894902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unnamed Docuseries Platinum,1628.0,2025-05-01,comedy,Platinum,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0037514912549663293,-0.0015309657931416982,-0.0008151226321560844,-0.0005386459511603765,-0.0003875964268894902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unnamed Docuseries Platinum,1721.0,2026-06-01,comedy,Platinum,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.003676599592071821,-0.0016058574560362062,-0.0008151226321560844,-0.0005233098204044484,-0.0004029325576454183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unnamed Docuseries Platinum,1722.0,2026-07-01,comedy,Platinum,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0037514912549663293,-0.0015653333139741725,-0.0007807551113236099,-0.0005386459511603765,-0.0003875964268894902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unnamed Docuseries Platinum,1723.0,2026-05-01,comedy,Platinum,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0037514912549663293,-0.0015309657931416982,-0.0008151226321560844,-0.0005386459511603765,-0.0003875964268894902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unnamed Docuseries Platinum,1823.0,2027-06-01,comedy,Platinum,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.003676599592071821,-0.0016058574560362062,-0.0008151226321560844,-0.0005233098204044484,-0.0004029325576454183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unnamed Docuseries Platinum,1824.0,2027-07-01,comedy,Platinum,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0037514912549663293,-0.0015653333139741725,-0.0007807551113236099,-0.0005386459511603765,-0.0003875964268894902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unnamed Docuseries Platinum,1825.0,2027-05-01,comedy,Platinum,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0037514912549663293,-0.0015309657931416982,-0.0008151226321560844,-0.0005386459511603765,-0.0003875964268894902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unnamed Docuseries Platinum,1929.0,2028-06-01,comedy,Platinum,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.003676599592071821,-0.0016058574560362062,-0.0008151226321560844,-0.0005233098204044484,-0.0004029325576454183,,,,,,,,,,,,,,,,,,
Unnamed Docuseries Platinum,1930.0,2028-07-01,comedy,Platinum,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0037514912549663293,-0.0015653333139741725,-0.0007807551113236099,-0.0005386459511603765,-0.0003875964268894902,,,,,,,,,,,,,,,,,
Unnamed Docuseries Platinum,1931.0,2028-05-01,comedy,Platinum,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0037514912549663293,-0.0015309657931416982,-0.0008151226321560844,-0.0005386459511603765,-0.0003875964268894902,,,,,,,,,,,,,,,,,,,
Unnamed Docuseries Platinum,2036.0,2029-06-01,comedy,Platinum,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.003676599592071821,-0.0016058574560362062,-0.0008151226321560844,-0.0005233098204044484,-0.0004029325576454183,,,,,,
Unnamed Docuseries Platinum,2037.0,2029-07-01,comedy,Platinum,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0037514912549663293,-0.0015653333139741725,-0.0007807551113236099,-0.0005386459511603765,-0.0003875964268894902,,,,,
Unnamed Docuseries Platinum,2038.0,2029-05-01,comedy,Platinum,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0037514912549663293,-0.0015309657931416982,-0.0008151226321560844,-0.0005386459511603765,-0.0003875964268894902,,,,,,,
Unnamed Docuseries Silver,1631.0,2025-09-01,other,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0019729954679197116,-0.0008617608209816232,-0.00042644393901533666,-0.0002918070145867409,-0.000216228090713496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unnamed Docuseries Silver,1632.0,2025-03-01,other,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0020131850256279987,-0.0008215712632733359,-0.00043742409766641896,-0.0002808268559356586,-0.000216228090713496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unnamed Docuseries Silver,1633.0,2025-10-01,other,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0020131850256279987,-0.0008215712632733359,-0.00043742409766641896,-0.0002890567748373847,-0.00020799817181176993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unnamed Docuseries Silver,1634.0,2025-02-01,other,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0018891178485053773,-0.0009075295115607229,-0.00044215010549189266,-0.00029759524032631673,-0.0002328426273325987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unnamed Docuseries Silver,1635.0,2025-11-01,other,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0019729954679197116,-0.0008617608209816232,-0.00043742409766641896,-0.00026421231931655583,-0.0002328426273325987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unnamed Docuseries Silver,1636.0,2025-01-01,other,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,-0.0020131850256279987,-0.0007834623344381012,-0.0004534269032627834,-0.00028631844255542604,-0.0002328426273325987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unnamed Docuseries Silver,1637.0,2025-12-01,other,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0020131850256279987,-0.0008400141100256247,-0.0003968751276752599,-0.0002946520799185393,-0.00022450898996948543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unnamed Docuseries Silver,1726.0,2026-09-01,other,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0019729954679197116,-0.0008617608209816232,-0.00042644393901533666,-0.0002918070145867409,-0.000216228090713496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unnamed Docuseries Silver,1727.0,2026-03-01,other,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0020131850256279987,-0.0008215712632733359,-0.00043742409766641896,-0.0002808268559356586,-0.000216228090713496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unnamed Docuseries Silver,1728.0,2026-10-01,other,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0020131850256279987,-0.0008215712632733359,-0.00043742409766641896,-0.0002890567748373847,-0.00020799817181176993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unnamed Docuseries Silver,1729.0,2026-02-01,other,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0018891178485053773,-0.0009075295115607229,-0.00044215010549189266,-0.00029759524032631673,-0.0002328426273325987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unnamed Docuseries Silver,1730.0,2026-11-01,other,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0019729954679197116,-0.0008617608209816232,-0.00043742409766641896,-0.00026421231931655583,-0.0002328426273325987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unnamed Docuseries Silver,1731.0,2026-01-01,other,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0020131850256279987,-0.0007834623344381012,-0.0004534269032627834,-0.00028631844255542604,-0.0002328426273325987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unnamed Docuseries Silver,1828.0,2027-09-01,other,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0019729954679197116,-0.0008617608209816232,-0.00042644393901533666,-0.0002918070145867409,-0.000216228090713496,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unnamed Docuseries Silver,1829.0,2027-03-01,other,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0020131850256279987,-0.0008215712632733359,-0.00043742409766641896,-0.0002808268559356586,-0.000216228090713496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unnamed Docuseries Silver,1830.0,2027-10-01,other,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0020131850256279987,-0.0008215712632733359,-0.00043742409766641896,-0.0002890567748373847,-0.00020799817181176993,,,,,,,,,,,,,,,,,,,,,,,,,,
Unnamed Docuseries Silver,1831.0,2027-02-01,other,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0018891178485053773,-0.0009075295115607229,-0.00044215010549189266,-0.00029759524032631673,-0.0002328426273325987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unnamed Docuseries Silver,1832.0,2027-11-01,other,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0019729954679197116,-0.0008617608209816232,-0.00043742409766641896,-0.0002725459566796691,-0.00022450898996948543,,,,,,,,,,,,,,,,,,,,,,,,,
Unnamed Docuseries Silver,1833.0,2027-01-01,other,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0020131850256279987,-0.0007834623344381012,-0.0004534269032627834,-0.00028631844255542604,-0.0002328426273325987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unnamed Docuseries Silver,1834.0,2027-12-01,other,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0020131850256279987,-0.0008400141100256247,-0.0004080010922630478,-0.0002918070145867409,-0.000216228090713496,,,,,,,,,,,,,,,,,,,,,,,,
Unnamed Docuseries Silver,1934.0,2028-09-01,other,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0019729954679197116,-0.0008617608209816232,-0.00042644393901533666,-0.0002918070145867409,-0.000216228090713496,,,,,,,,,,,,,,,
Unnamed Docuseries Silver,1935.0,2028-03-01,other,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0020131850256279987,-0.0008215712632733359,-0.00043742409766641896,-0.0002808268559356586,-0.000216228090713496,,,,,,,,,,,,,,,,,,,,,
Unnamed Docuseries Silver,1936.0,2028-10-01,other,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0020131850256279987,-0.0008215712632733359,-0.00043742409766641896,-0.0002890567748373847,-0.00020799817181176993,,,,,,,,,,,,,,
Unnamed Docuseries Silver,1937.0,2028-02-01,other,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.001931652992702343,-0.0008842573373075304,-0.0004341639333190104,-0.0002946520799185393,-0.00022450898996948543,,,,,,,,,,,,,,,,,,,,,,
